UserID,Item1,Item2,bitClassification
4217,128,3435,1
1952,638,135,1
3395,226,3214,1
2487,2379,3268,1
2939,406,3009,0
1975,1603,2632,0
3245,337,1099,1
3187,2745,2524,0
3194,127,3334,0
171,2896,2329,1
2686,3523,1589,0
5788,510,2814,1
3969,2030,406,0
4893,3062,1808,0
5733,2073,3574,0
1666,1254,1831,0
51,281,2888,1
2641,1880,575,0
4454,3069,3276,0
5079,1858,2531,1
1624,1914,3053,1
3470,2450,638,0
4111,3408,3533,0
372,60,1507,0
2247,1385,789,0
3717,1329,3224,1
2617,2234,2518,0
3425,3511,641,1
2142,403,3007,0
282,2630,775,1
292,2339,2379,0
6020,3018,565,1
2745,3651,2261,1
4157,3587,726,1
168,3118,2659,1
3763,1264,50,0
969,3118,2261,1
5086,738,3405,0
900,2520,1065,1
956,2608,2797,0
94,237,1698,1
5144,859,3392,1
523,1693,2373,1
1515,3208,1221,1
3526,676,3555,1
133,380,3333,0
141,2060,3118,1
3840,1329,1326,0
5308,1692,2248,1
3312,3567,1550,0
5258,223,3235,0
3993,370,2741,0
3310,789,2038,1
577,570,874,1
1399,1121,841,1
3633,1203,2458,1
5182,3407,1068,1
3246,3666,986,1
21,2304,1167,0
312,710,1631,1
1871,2759,3062,0
3252,2897,408,1
4060,1883,1,0
3081,3151,2993,0
1628,199,2261,0
3743,1672,226,0
5550,1550,475,1
5107,542,782,1
5848,700,845,0
1063,2860,1253,1
2633,3634,723,1
3374,851,3392,1
5119,349,2378,0
41,3218,3467,0
5801,3587,2800,1
4566,1585,1693,1
2961,863,2628,0
1601,1971,855,0
5148,2664,2411,0
4375,3299,221,0
3658,292,3415,1
2931,240,279,0
1036,2453,197,0
4097,924,2010,1
2263,1631,449,0
3222,334,2740,0
3433,223,266,1
5986,532,2427,1
1848,698,1986,1
989,3492,533,0
2672,982,1524,1
5159,2455,926,1
653,2800,833,0
65,3112,3604,1
2915,3137,634,1
2189,1596,1023,1
852,2425,274,1
1197,1235,3677,0
5554,1828,2462,0
4261,2730,2455,1
241,2934,421,1
3591,3543,3523,1
1087,1040,2270,0
3414,1370,2043,0
5185,845,3678,1
2552,487,354,0
4073,538,3449,0
5736,1707,1156,0
1196,2013,2554,0
334,1792,1661,0
3722,1855,759,1
2671,2097,3593,0
3422,1431,2656,0
5732,284,3072,1
3785,2936,3028,1
4266,1329,634,0
2412,3523,3321,0
3464,1622,435,0
3841,841,2771,1
5331,2712,1336,1
307,2339,1833,0
4956,473,2642,0
5596,3365,1066,0
4790,1743,564,0
3952,1883,2076,0
1122,204,1752,0
941,50,2260,1
4958,566,639,1
1517,408,1487,0
3817,3238,2862,1
5199,3163,3598,0
2491,1071,1326,1
1359,1071,3237,0
3668,236,2066,0
2917,1782,1631,1
950,1003,3694,1
4475,918,3394,1
1906,647,2478,0
5994,198,697,1
1772,2170,2109,1
4022,3135,699,1
4884,125,600,0
5651,3118,2558,0
2844,2697,307,1
5927,463,3698,1
3165,2664,3023,0
807,3256,3163,0
5491,939,2458,1
1121,3387,2194,1
4616,388,3415,0
4195,3158,3089,1
1778,3525,2673,1
4106,127,3354,0
4722,3575,2502,0
1868,1957,408,1
3514,1360,222,1
2329,2448,301,1
321,3418,163,1
5111,1486,2471,0
116,1339,1126,0
1099,3444,1338,1
2786,186,463,0
1140,2390,2320,1
4762,2983,1782,1
535,3145,1519,0
1315,1304,961,1
2629,410,3567,0
2483,1801,1439,1
3090,115,2656,1
2488,1287,45,0
4953,3106,948,1
320,532,2555,1
3328,718,3668,0
5136,2261,3128,0
5533,2324,2073,1
3482,3536,1611,1
2794,274,2661,0
5611,1553,638,0
1421,3297,3541,0
4032,368,2464,0
1236,1611,1151,0
4829,3317,1455,0
2191,3003,1622,0
1730,1997,44,0
2457,1201,2836,1
494,1880,45,0
5050,3652,1693,0
1834,1159,3314,1
1808,3228,3618,0
3675,641,3631,0
3925,1015,231,0
1139,986,3301,0
135,987,2407,1
2154,535,538,1
3100,1961,538,0
1806,700,3625,0
3230,2050,782,1
2830,52,958,0
819,1373,244,1
4411,1680,838,1
4295,2914,299,1
584,2431,3373,0
4280,1760,490,0
2611,1135,1855,1
4309,2866,1784,1
914,1594,3489,1
1847,3151,1631,0
2754,2073,1486,0
74,2683,2051,0
2599,2664,146,0
5928,541,2440,0
5919,308,3115,0
5501,281,3289,0
3253,3110,1989,0
2506,506,3485,1
963,163,192,1
2111,2993,2889,1
332,1777,1461,1
4565,3527,3015,1
1897,2536,1654,0
726,40,1611,1
158,2356,2575,0
6011,2406,1361,1
6,1930,2922,0
4184,2892,1524,1
2184,2985,2578,0
1345,3154,3234,1
2905,18,428,0
2172,557,1685,0
717,2263,1397,1
2143,3072,2626,0
5390,1431,1344,0
123,639,1015,0
4820,2239,2850,0
2262,3435,1907,1
3750,977,506,0
5984,3651,307,1
5872,1521,2091,0
563,1040,2705,1
2848,3527,1685,1
4360,473,638,0
5771,1227,814,1
3404,1486,1553,1
5858,1380,3235,0
2583,1253,749,0
75,3634,1524,1
1085,609,307,1
4973,2035,3571,1
3643,202,222,0
3248,2554,3062,1
1199,406,1697,0
5309,1663,726,1
3335,312,2225,0
1844,3123,2432,1
2684,3346,3584,0
2561,40,2462,0
5305,1622,370,0
2393,2524,549,0
4233,3595,1649,1
5517,1811,3103,1
4270,1994,2531,0
5949,648,3415,1
1519,1019,1524,1
3269,2489,565,1
5028,3574,549,0
3842,1653,2813,0
1516,226,1618,1
121,988,2163,0
897,1669,1729,0
1682,3163,3554,0
3961,3649,3635,1
1590,1407,2408,1
1155,3016,1326,0
1547,2455,1274,1
3850,1478,3686,0
620,2637,3005,1
6025,3373,44,0
4867,1354,1153,0
3061,3604,1066,1
2127,1807,222,1
1602,1487,2637,1
3250,2520,1521,1
2793,2320,924,1
4220,2827,156,0
2835,1239,3523,1
5279,996,1748,1
1651,682,1797,0
4691,2014,1154,1
3992,1227,1117,1
1766,2333,3405,0
1592,2381,2050,1
998,1775,2626,0
4952,1930,2029,1
2443,3618,1155,0
5841,724,1662,1
1750,88,1344,1
3569,1319,3461,0
3001,1791,3393,1
2361,2183,1376,0
5223,2605,1654,1
1131,3208,1904,1
2875,3651,3429,0
4985,2013,1327,0
1000,1604,1907,1
4945,1900,3127,1
2868,3009,60,0
4602,1275,1703,1
5259,1775,1431,1
5383,507,2994,0
1017,1594,2261,0
5275,2043,2462,1
5897,149,2101,1
4704,1008,3142,1
3700,782,1310,1
126,1693,782,1
1223,1337,1503,1
1696,2239,2865,0
889,575,1391,1
4089,279,2602,1
5825,533,3675,1
675,2257,2993,1
3646,2776,2073,0
5496,2220,3422,0
1629,3297,1577,0
4812,2572,1631,1
2029,1360,2261,0
2269,1080,3675,0
5398,1823,3342,0
1145,3604,345,1
3810,1569,634,0
5120,3320,2572,1
4642,574,1573,1
841,638,751,1
456,2638,3317,0
3823,2705,859,0
724,2980,2073,0
3196,1083,3583,0
855,1522,2192,0
29,2882,2456,0
4857,2338,645,0
2327,1314,3163,1
5898,3626,2422,1
2707,3172,3062,0
2815,847,320,1
4680,2827,1121,0
4743,2827,2218,0
3322,1502,2379,1
5860,3128,2653,0
1484,3542,477,1
42,18,1738,0
5663,959,2862,1
1784,124,888,1
5761,3522,149,1
1474,2832,487,0
3523,2983,2830,1
1373,2793,633,0
327,980,710,1
1804,3130,2241,1
2399,2986,2935,1
2064,3150,170,1
2972,3278,1692,1
4479,775,2653,0
2119,3387,249,1
4120,292,1153,1
3357,1912,634,0
3382,192,3492,0
3025,634,1453,1
3032,2604,3390,1
434,76,2905,0
898,3373,3667,0
1480,2401,1167,0
2123,2862,1095,0
2644,3671,2990,1
5103,1621,782,1
4601,1661,3583,0
4801,412,2261,1
2993,339,1717,0
1048,3587,2107,0
2259,1784,3373,1
4962,2959,348,0
5060,1439,3037,0
2461,127,873,0
1410,3290,1319,0
5068,3015,1632,1
3234,3615,60,1
4116,3444,1556,1
2217,2313,1712,1
4594,1708,3369,0
572,621,3445,0
4167,684,418,0
1957,3117,811,1
817,2400,532,0
2587,2211,2458,0
654,1900,313,0
5915,855,2192,1
5977,3604,3615,0
5174,279,1629,0
4838,1264,2401,0
3846,814,3289,0
5744,60,3604,1
3657,2862,466,0
4093,1603,2240,1
4810,276,18,0
5087,1252,1324,1
5495,458,494,0
167,1879,671,0
538,1473,2524,1
5010,240,1775,0
1753,1669,2446,0
1787,57,3003,1
4445,2248,2113,0
1163,1439,1620,0
4127,1996,1522,1
1907,1331,2282,1
2422,3342,152,0
337,3544,1616,0
5100,3091,2673,0
1307,1720,3544,1
4426,909,3523,1
68,3615,406,1
5112,678,967,1
4541,1099,1344,1
1441,3228,1692,1
2372,1190,3429,0
3369,2862,2628,0
1455,3224,3151,0
3015,575,1898,1
3296,2282,3419,0
5053,161,642,0
5988,630,1652,0
4630,1432,2357,1
4520,2524,933,0
2043,3005,963,1
3039,2955,977,0
1559,745,2381,1
4319,3486,523,0
3204,1598,197,1
593,60,3652,1
342,1,1087,1
4713,2895,2682,1
4832,2099,3128,1
4069,3151,1047,0
5856,532,2936,0
5436,2744,408,1
3379,3015,1832,0
5662,2248,3476,1
2821,3187,1002,1
183,3532,2194,1
719,951,763,1
2291,47,2473,1
4063,1888,1312,0
1976,2167,371,0
1587,3582,3419,1
5200,1266,1323,1
127,2862,405,0
4118,752,763,0
3089,1037,2919,0
1075,1002,290,0
2162,161,767,0
3638,3118,1448,0
4377,2764,866,0
95,1385,1066,1
4756,299,319,0
4484,244,606,1
3045,3238,1360,1
80,1555,2752,1
1200,2765,485,0
5507,682,3536,1
1878,647,2625,0
3144,119,983,0
5797,277,2560,0
3347,223,2814,0
5209,3284,630,0
2890,1436,3618,0
1767,1753,3431,1
1958,290,2407,1
2976,1225,3158,1
2833,1397,50,0
4552,3367,1444,1
4770,217,260,0
1357,2167,558,1
5515,1692,3145,0
5718,3118,2817,0
1170,988,408,0
4055,1378,1891,1
3241,1529,1082,0
549,3695,2578,0
2864,1312,1486,1
4666,371,334,1
3879,2313,2470,1
1664,3415,3259,0
4715,769,500,0
555,2587,800,0
1295,1484,1827,0
5333,845,2814,0
2668,1252,1906,0
26,1427,279,1
5543,428,155,0
5095,127,1652,0
232,2656,1002,0
928,836,914,0
844,3072,1710,0
4320,2339,2827,0
2265,3392,1900,1
2566,2705,1274,0
5767,2443,927,0
1146,782,532,1
5609,292,2926,0
2084,405,1337,0
3812,541,3284,0
708,3249,2889,1
5446,3253,3297,1
575,1172,838,0
3469,3585,1610,1
2167,2411,1272,1
4367,2422,3128,1
4027,2764,3036,1
3474,1443,2637,1
4250,467,3544,1
1693,3651,1439,1
5014,1926,782,1
3869,2998,3301,0
881,3486,3635,1
853,102,3090,0
1911,3634,2821,0
4436,2491,2333,0
1716,3407,2263,0
590,312,2836,1
544,2705,1185,0
3359,161,1254,0
3914,2581,170,1
5002,21,838,1
1313,1896,2672,0
5195,733,3200,1
5245,2697,2604,0
406,1293,2419,0
1291,460,1816,0
5551,456,496,0
3424,35,1697,1
5353,1254,1394,0
5980,1856,1900,1
4104,308,2211,0
2925,2432,1782,0
4672,1868,1703,0
4299,634,2621,0
2560,3081,18,1
3243,2489,647,1
365,1971,3118,1
4870,1439,3415,1
5338,1759,1775,1
5741,859,1909,0
169,985,3238,1
1611,2871,1185,1
1558,2077,2032,0
2550,1185,3005,1
2332,870,2985,1
1406,198,3062,1
1304,66,127,1
2772,1683,638,1
1702,575,2628,0
585,814,2697,0
1908,1698,3305,0
1836,935,2814,0
4578,405,630,0
1690,2246,2005,1
2146,3379,3112,0
4000,3195,3467,0
1147,3118,226,0
4623,1486,1653,0
2751,2986,3085,0
4387,3652,2028,1
4058,951,2997,0
4410,3142,3538,0
2766,2016,963,1
2380,3163,195,0
2465,2993,982,0
5201,2339,481,0
